LocationName	Operation	NodeNumber	NodeName	X	Y	Heading	Floor	StopType	RestartAllowed	DestinationOnly	GridlockEscapeNodeNumber	DetourNodeNumber	LaneNode	MaxLaneNodeDistance	LaneNodeSpeed	RestartAPlusMacro	ArriveAPlusMacro	DepartAPlusMacro
P42_11_R1	Unload	775	N0775	559809	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P43_02_CtrL	Center	781	N0781	558396	520308	0	0	1	1	0	0	0	0	0	0	 	 	 
P43_02_CtrU	Center	781	N0781	558396	520308	0	0	1	1	0	0	0	0	0	0	 	 	 
P43_02_H1	Park	782	N0782	557696	520308	0	0	1	1	0	0	0	0	0	0	 	 	 
P43_02_H2	Park	783	N0783	559096	520308	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	784	N0784	556996	520308	0	0	1	1	0	0	0	0	0	0	 	 	 
P43_02_R2	Load	785	N0785	559796	520308	0	0	1	1	0	0	0	0	0	0	 	 	 
P43_02_R2	Unload	785	N0785	559796	520308	0	0	1	1	0	0	0	0	0	0	 	 	 
P43_03_04_CtrL	Center	791	N0791	565508	520332	0	0	1	1	0	0	0	0	0	0	 	 	 
P43_03_04_CtrU	Center	791	N0791	565508	520332	0	0	1	1	0	0	0	0	0	0	 	 	 
P43_03_H1	Park	792	N0792	564808	520332	0	0	1	1	0	0	0	0	0	0	 	 	 
P43_04_H2	Park	793	N0793	566208	520332	0	0	1	1	0	0	0	0	0	0	 	 	 
P43_03_R1	Load	794	N0794	564108	520332	0	0	1	1	0	0	0	0	0	0	 	 	 
P43_03_R1	Unload	794	N0794	564108	520332	0	0	1	1	0	0	0	0	0	0	 	 	 
P43_04_R2	Load	795	N0795	566908	520332	0	0	1	1	0	0	0	0	0	0	 	 	 
P43_04_R2	Unload	795	N0795	566908	520332	0	0	1	1	0	0	0	0	0	0	 	 	 
P43_05_06_CtrL	Center	801	N0801	572619	520243	0	0	1	1	0	0	0	0	0	0	 	 	 
P43_05_06_CtrU	Center	801	N0801	572619	520243	0	0	1	1	0	0	0	0	0	0	 	 	 
P43_05_H1	Park	802	N0802	571919	520243	0	0	1	1	0	0	0	0	0	0	 	 	 
P43_06_H2	Park	803	N0803	573319	520243	0	0	1	1	0	0	0	0	0	0	 	 	 
P43_05_R1	Load	804	N0804	571219	520243	0	0	1	1	0	0	0	0	0	0	 	 	 
P43_05_R1	Unload	804	N0804	571219	520243	0	0	1	1	0	0	0	0	0	0	 	 	 
P43_06_R2	Load	805	N0805	574019	520243	0	0	1	1	0	0	0	0	0	0	 	 	 
P43_06_R2	Unload	805	N0805	574019	520243	0	0	1	1	0	0	0	0	0	0	 	 	 
P43_07_08_CtrL	Center	811	N0811	593774	520308	0	0	1	1	0	0	0	0	0	0	 	 	 
P43_07_08_CtrU	Center	811	N0811	593774	520308	0	0	1	1	0	0	0	0	0	0	 	 	 
P43_07_H1	Park	812	N0812	593074	520308	0	0	1	1	0	0	0	0	0	0	 	 	 
P43_08_H2	Park	813	N0813	594474	520308	0	0	1	1	0	0	0	0	0	0	 	 	 
P43_07_R1	Unload	814	N0814	592374	520308	0	0	1	1	0	0	0	0	0	0	 	 	 
P43_07_R1	Load	814	N0814	592374	520308	0	0	1	1	0	0	0	0	0	0	 	 	 
P43_08_R2	Load	815	N0815	595174	520308	0	0	1	1	0	0	0	0	0	0	 	 	 
P43_08_R2	Unload	815	N0815	595174	520308	0	0	1	1	0	0	0	0	0	0	 	 	 
P43_09_10_CtrL	Center	821	N0821	600886	520423	0	0	1	1	0	0	0	0	0	0	 	 	 
P43_09_10_CtrU	Center	821	N0821	600886	520423	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	1144	N1144	622953	498554	0	0	1	1	0	0	0	0	0	0	 	 	 
P43_10_H2	Park	823	N0823	601586	520423	0	0	1	1	0	0	0	0	0	0	 	 	 
P43_09_R1	Load	824	N0824	599486	520423	0	0	1	1	0	0	0	0	0	0	 	 	 
P43_09_R1	Unload	824	N0824	599486	520423	0	0	1	1	0	0	0	0	0	0	 	 	 
P43_10_R2	Load	825	N0825	602286	520423	0	0	1	1	0	0	0	0	0	0	 	 	 
P43_10_R2	Unload	825	N0825	602286	520423	0	0	1	1	0	0	0	0	0	0	 	 	 
P43_11_CtrL	Center	831	N0831	608014	520402	0	0	1	1	0	0	0	0	0	0	 	 	 
P43_11_CtrU	Center	831	N0831	608014	520402	0	0	1	1	0	0	0	0	0	0	 	 	 
P43_11_H1	Park	832	N0832	607314	520402	0	0	1	1	0	0	0	0	0	0	 	 	 
P43_11_H2	Park	833	N0833	608714	520402	0	0	1	1	0	0	0	0	0	0	 	 	 
P43_11_R1	Load	834	N0834	606614	520402	0	0	1	1	0	0	0	0	0	0	 	 	 
P43_11_R1	Unload	834	N0834	606614	520402	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	835	N0835	609414	520402	0	0	1	1	0	0	0	0	0	0	 	 	 
P44_02_CtrL	Center	841	N0841	670265	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P44_02_CtrU	Center	841	N0841	670265	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P44_02_H2	Park	842	N0842	669565	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P44_02_H1	Park	843	N0843	670965	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P44_02_R2	Load	844	N0844	668865	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P44_02_R2	Unload	844	N0844	668865	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	845	N0845	671665	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P44_03_04_CtrL	Center	851	N0851	663155	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P44_03_04_CtrU	Center	851	N0851	663155	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P44_04_H2	Park	852	N0852	662455	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P44_03_H1	Park	853	N0853	663855	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P44_04_R2	Load	854	N0854	661755	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P44_04_R2	Unload	854	N0854	661755	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P44_03_R1	Load	855	N0855	664555	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P44_03_R1	Unload	855	N0855	664555	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P44_05_06_CtrL	Center	861	N0861	656042	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P44_05_06_CtrU	Center	861	N0861	656042	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P44_06_H2	Park	862	N0862	655342	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P44_05_H1	Park	863	N0863	656742	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P44_06_R2	Load	864	N0864	654642	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P44_06_R2	Unload	864	N0864	654642	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P44_05_R1	Load	865	N0865	657442	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P44_05_R1	Unload	865	N0865	657442	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P44_07_08_CtrL	Center	871	N0871	634886	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P44_07_08_CtrU	Center	871	N0871	634886	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P44_08_H2	Park	872	N0872	634186	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P44_07_H1	Park	873	N0873	635586	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P44_08_R2	Load	874	N0874	633486	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P44_08_R2	Unload	874	N0874	633486	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P44_07_R1	Load	875	N0875	636286	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P44_07_R1	Unload	875	N0875	636286	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P44_09_10_CtrL	Center	881	N0881	627775	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P44_09_10_CtrU	Center	881	N0881	627775	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P44_10_H2	Park	882	N0882	627075	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P44_09_H1	Park	883	N0883	628475	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P44_10_R2	Load	884	N0884	626375	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P44_10_R2	Unload	884	N0884	626375	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P44_09_R1	Unload	885	N0885	629175	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P44_09_R1	Load	885	N0885	629175	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P44_11_CtrL	Center	891	N0891	620664	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P44_11_CtrU	Center	891	N0891	620664	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P44_11_H2	Park	892	N0892	619964	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P44_11_H1	Park	893	N0893	621364	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	894	N0894	619264	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P44_11_R1	Load	895	N0895	622064	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
P44_11_R1	Unload	895	N0895	622064	506795	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	3250	N3250	672750	524950	180	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	3251	N3251	672000	524950	180	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	3252	N3252	670723	524950	180	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	3253	N3253	666762	524950	180	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	3254	N3254	662768	524950	180	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	3255	N3255	658304	524950	180	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	3256	N3256	654338	524950	180	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	3257	N3257	650383	524950	180	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	3258	N3258	646433	524950	180	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	3259	N3259	642476	524950	180	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	3260	N3260	639422	524950	180	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	3261	N3261	636555	524950	180	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	3262	N3262	634018	524950	180	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	3263	N3263	630065	524950	180	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	3264	N3264	626139	524950	180	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	3265	N3265	622190	524950	180	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	3266	N3266	618226	524950	180	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	3267	N3267	615990	525092	180	0	0	1	0	0	0	0	0	0	 	 	 
NULL	NULL	4300	N4300	539956	500300	89.99	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	1145	N1145	624318	498554	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	5462	N5462	608500	523380	160	0	0	0	0	0	0	0	0	0	 	 	 
NULL	NULL	6162	N6162	502350	509640	15	0	0	0	0	0	0	0	0	0	 	 	 
NULL	NULL	5662	N5662	618182	517650	-90	0	1	0	0	0	0	0	0	0	 	 	 
P45_01	Pick	5663	N5663	618182	515945	-90	0	1	0	0	0	0	0	0	0	 	 	 
P45_01	Drop	5663	N5663	618182	515945	-90	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	6122	N6122	546300	509655	145	0	0	0	0	0	0	0	0	0	 	 	 
NULL	NULL	6462	N6462	608500	509665	160	0	0	0	0	0	0	0	0	0	 	 	 
NULL	NULL	5672	N5672	622147	517730	-90	0	1	0	0	0	0	0	0	0	 	 	 
P45_02	Pick	5673	N5673	622147	515945	-90	0	1	1	0	0	0	0	0	0	 	 	 
P45_02	Drop	5673	N5673	622147	515945	-90	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	2061	N2061	493500	513800	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	2080	N2080	545000	513679	0	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	5682	N5682	626085	517730	-90	0	1	0	0	0	0	0	0	0	 	 	 
P45_03	Drop	5683	N5683	626085	515945	-90	0	1	1	0	0	0	0	0	0	 	 	 
P45_03	Pick	5683	N5683	626085	515945	-90	0	1	1	0	0	0	0	0	0	 	 	 
Park_North_40_41	Park	2081	N2081	542500	513679	0	0	1	1	0	0	0	0	0	0	 	 	 
P45_02	PickDecision	2139	N2139	620000	515945	0	0	1	1	0	0	0	0	0	0	 	 	 
P45_02	DropDecision	2139	N2139	620000	515945	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	5692	N5692	630035	517730	-90	0	1	0	0	0	0	0	0	0	 	 	 
P45_04	Pick	5693	N5693	630035	515945	-90	0	1	1	0	0	0	0	0	0	 	 	 
P45_04	Drop	5693	N5693	630035	515945	-90	0	1	1	0	0	0	0	0	0	 	 	 
P45_03	PickDecision	2140	N2140	624000	515945	0	0	1	1	0	0	0	0	0	0	 	 	 
P45_03	DropDecision	2140	N2140	624000	515945	0	0	1	1	0	0	0	0	0	0	 	 	 
P45_04	PickDecision	2141	N2141	628000	515945	0	0	1	1	0	0	0	0	0	0	 	 	 
P45_04	DropDecision	2141	N2141	628000	515945	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	5702	N5702	633985	517730	-90	0	1	0	0	0	0	0	0	0	 	 	 
P45_05	Pick	5703	N5703	633985	515945	-90	0	1	1	0	0	0	0	0	0	 	 	 
P45_05	Drop	5703	N5703	633985	515945	-90	0	1	1	0	0	0	0	0	0	 	 	 
P45_05	PickDecision	2142	N2142	632000	515945	0	0	1	1	0	0	0	0	0	0	 	 	 
P45_05	DropDecision	2142	N2142	632000	515945	0	0	1	1	0	0	0	0	0	0	 	 	 
P45_06	PickDecision	2145	N2145	640500	515945	0	0	1	1	0	0	0	0	0	0	 	 	 
P45_06	DropDecision	2145	N2145	640500	515945	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	5712	N5712	642463	517730	-90	0	1	0	0	0	0	0	0	0	 	 	 
P45_06	Pick	5713	N5713	642463	515945	-90	0	1	1	0	0	0	0	0	0	 	 	 
P45_06	Drop	5713	N5713	642463	515945	-90	0	1	1	0	0	0	0	0	0	 	 	 
P45_07	PickDecision	2146	N2146	644400	515945	0	0	1	1	0	0	0	0	0	0	 	 	 
P45_07	DropDecision	2146	N2146	644400	515945	0	0	1	1	0	0	0	0	0	0	 	 	 
P45_08	PickDecision	2147	N2147	648300	515945	0	0	1	1	0	0	0	0	0	0	 	 	 
P45_08	DropDecision	2147	N2147	648300	515945	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	5722	N5722	646394	517730	-90	0	1	0	0	0	0	0	0	0	 	 	 
P45_07	Pick	5723	N5723	646394	515945	-90	0	1	1	0	0	0	0	0	0	 	 	 
P45_07	Drop	5723	N5723	646394	515945	-90	0	1	1	0	0	0	0	0	0	 	 	 
P45_09	PickDecision	2148	N2148	652200	515945	0	0	1	1	0	0	0	0	0	0	 	 	 
P45_09	DropDecision	2148	N2148	652200	515945	0	0	1	1	0	0	0	0	0	0	 	 	 
P45_10	PickDecision	2149	N2149	656200	515945	0	0	1	1	0	0	0	0	0	0	 	 	 
P45_10	DropDecision	2149	N2149	656200	515945	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	5732	N5732	650362	517730	-90	0	1	0	0	0	0	0	0	0	 	 	 
P45_08	Pick	5733	N5733	650362	515945	-90	0	1	1	0	0	0	0	0	0	 	 	 
P45_08	Drop	5733	N5733	650362	515945	-90	0	1	1	0	0	0	0	0	0	 	 	 
P45_11	PickDecision	2151	N2151	664700	515945	0	0	1	1	0	0	0	0	0	0	 	 	 
P45_11	DropDecision	2151	N2151	664700	515945	0	0	1	1	0	0	0	0	0	0	 	 	 
P45_12	PickDecision	2152	N2152	668600	515945	0	0	1	1	0	0	0	0	0	0	 	 	 
P45_12	DropDecision	2152	N2152	668600	515945	0	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	5742	N5742	654287	517730	-90	0	1	0	0	0	0	0	0	0	 	 	 
P45_09	Pick	5743	N5743	654287	515945	-90	0	1	1	0	0	0	0	0	0	 	 	 
P45_09	Drop	5743	N5743	654287	515945	-90	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	5752	N5752	658262	517730	-90	0	1	0	0	0	0	0	0	0	 	 	 
P45_10	Pick	5753	N5753	658262	515945	-90	0	1	1	0	0	0	0	0	0	 	 	 
P45_10	Drop	5753	N5753	658262	515945	-90	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	5762	N5762	666740	517730	-90	0	1	0	0	0	0	0	0	0	 	 	 
P45_11	Pick	5763	N5763	666740	515945	-90	0	1	1	0	0	0	0	0	0	 	 	 
P45_11	Drop	5763	N5763	666740	515945	-90	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	5772	N5772	670680	517730	-90	0	1	0	0	0	0	0	0	0	 	 	 
P45_12	Drop	5773	N5773	670680	515945	-90	0	1	1	0	0	0	0	0	0	 	 	 
P45_12	Pick	5773	N5773	670680	515945	-90	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	5780	N5780	670723	523135	90	0	1	0	0	0	0	0	0	0	 	 	 
CORE_45_12	Drop	5782	N5782	670723	524950	90	0	1	1	0	0	0	0	0	0	 	 	 
CORE_45_12	PickDecision	5782	N5782	670723	524950	90	0	1	1	0	0	0	0	0	0	 	 	 
CORE_45_12	DropDecision	5782	N5782	670723	524950	90	0	1	1	0	0	0	0	0	0	 	 	 
CORE_45_12	Pick	5782	N5782	670723	524950	90	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	5790	N5790	666762	523135	90	0	1	0	1	0	0	0	0	0	 	 	 
CORE_45_11	Drop	5792	N5792	666762	524950	90	0	1	1	0	0	0	0	0	0	 	 	 
CORE_45_11	PickDecision	5792	N5792	666762	524950	90	0	1	1	0	0	0	0	0	0	 	 	 
CORE_45_11	DropDecision	5792	N5792	666762	524950	90	0	1	1	0	0	0	0	0	0	 	 	 
CORE_45_11	Pick	5792	N5792	666762	524950	90	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	5800	N5800	658304	523135	90	0	1	0	1	0	0	0	0	0	 	 	 
CORE_45_10	Pick	5802	N5802	658304	524950	90	0	1	1	0	0	0	0	0	0	 	 	 
CORE_45_10	Drop	5802	N5802	658304	524950	90	0	1	1	0	0	0	0	0	0	 	 	 
CORE_45_10	PickDecision	5802	N5802	658304	524950	90	0	1	1	0	0	0	0	0	0	 	 	 
CORE_45_10	DropDecision	5802	N5802	658304	524950	90	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	5810	N5810	654338	523135	90	0	1	0	0	0	0	0	0	0	 	 	 
CORE_45_9	Drop	5812	N5812	654338	524950	90	0	1	1	0	0	0	0	0	0	 	 	 
CORE_45_9	PickDecision	5812	N5812	654338	524950	90	0	1	1	0	0	0	0	0	0	 	 	 
CORE_45_9	DropDecision	5812	N5812	654338	524950	90	0	1	1	0	0	0	0	0	0	 	 	 
CORE_45_9	Pick	5812	N5812	654338	524950	90	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	5820	N5820	650383	523135	90	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	5830	N5830	646433	523135	90	0	1	0	1	0	0	0	0	0	 	 	 
CORE_45_7	Drop	5832	N5832	646433	524950	90	0	1	1	0	0	0	0	0	0	 	 	 
CORE_45_7	PickDecision	5832	N5832	646433	524950	90	0	1	1	0	0	0	0	0	0	 	 	 
CORE_45_7	DropDecision	5832	N5832	646433	524950	90	0	1	1	0	0	0	0	0	0	 	 	 
CORE_45_7	Pick	5832	N5832	646433	524950	90	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	5840	N5840	642476	523135	90	0	1	0	1	0	0	0	0	0	 	 	 
CORE_45_6	Drop	5842	N5842	642476	524950	90	0	1	1	0	0	0	0	0	0	 	 	 
CORE_45_6	PickDecision	5842	N5842	642476	524950	90	0	1	1	0	0	0	0	0	0	 	 	 
CORE_45_6	DropDecision	5842	N5842	642476	524950	90	0	1	1	0	0	0	0	0	0	 	 	 
CORE_45_6	Pick	5842	N5842	642476	524950	90	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	5850	N5850	634018	523122	90	0	1	0	0	0	0	0	0	0	 	 	 
CORE_45_5	Drop	5852	N5852	634018	524950	90	0	1	1	0	0	0	0	0	0	 	 	 
CORE_45_5	PickDecision	5852	N5852	634018	524950	90	0	1	1	0	0	0	0	0	0	 	 	 
CORE_45_5	DropDecision	5852	N5852	634018	524950	90	0	1	1	0	0	0	0	0	0	 	 	 
CORE_45_5	Pick	5852	N5852	634018	524950	90	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	5860	N5860	630065	523135	90	0	1	0	1	0	0	0	0	0	 	 	 
CORE_45_4	Drop	5862	N5862	630065	524950	90	0	1	1	0	0	0	0	0	0	 	 	 
CORE_45_4	PickDecision	5862	N5862	630065	524950	90	0	1	1	0	0	0	0	0	0	 	 	 
CORE_45_4	DropDecision	5862	N5862	630065	524950	90	0	1	1	0	0	0	0	0	0	 	 	 
CORE_45_4	Pick	5862	N5862	630065	524950	90	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	5870	N5870	626139	523135	90	0	1	0	0	0	0	0	0	0	 	 	 
CORE_45_3	Drop	5872	N5872	626139	524950	90	0	1	1	0	0	0	0	0	0	 	 	 
CORE_45_3	PickDecision	5872	N5872	626139	524950	90	0	1	1	0	0	0	0	0	0	 	 	 
CORE_45_3	DropDecision	5872	N5872	626139	524950	90	0	1	1	0	0	0	0	0	0	 	 	 
CORE_45_3	Pick	5872	N5872	626139	524950	90	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	5880	N5880	622190	523135	90	0	1	0	1	0	0	0	0	0	 	 	 
CORE_45_2	Pick	5882	N5882	622190	524950	90	0	1	1	0	0	0	0	0	0	 	 	 
CORE_45_2	Drop	5882	N5882	622190	524950	90	0	1	1	0	0	0	0	0	0	 	 	 
CORE_45_2	PickDecision	5882	N5882	622190	524950	90	0	1	1	0	0	0	0	0	0	 	 	 
CORE_45_2	DropDecision	5882	N5882	622190	524950	90	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	5890	N5890	618226	523135	90	0	1	0	1	0	0	0	0	0	 	 	 
CORE_45_1	Drop	5892	N5892	618226	524950	90	0	1	1	0	0	0	0	0	0	 	 	 
CORE_45_1	PickDecision	5892	N5892	618226	524950	90	0	1	1	0	0	0	0	0	0	 	 	 
CORE_45_1	DropDecision	5892	N5892	618226	524950	90	0	1	1	0	0	0	0	0	0	 	 	 
CORE_45_1	Pick	5892	N5892	618226	524950	90	0	1	1	0	0	0	0	0	0	 	 	 
Park_StripPark1	Park	7600	N7600	502090	493000	90	0	1	1	1	0	0	0	0	0	 	 	 
Strip1	Pick	7600	N7600	502090	493000	90	0	1	1	1	0	0	0	0	0	 	 	 
Strip1	PickDecision	7600	N7600	502090	493000	90	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	7601	N7601	502090	491400	90	0	1	0	0	0	0	0	0	0	 	 	 
Park_StripPark2	Park	7610	N7610	496400	493000	90	0	1	1	1	0	0	0	0	0	 	 	 
Strip2	Pick	7610	N7610	496400	493000	90	0	1	1	1	0	0	0	0	0	 	 	 
Strip2	PickDecision	7610	N7610	496400	493000	90	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	7611	N7611	496400	491400	90	0	1	0	0	0	0	0	0	0	 	 	 
Park_StripPark3	Park	7620	N7620	490706	493000	90	0	1	1	1	0	0	0	0	0	 	 	 
Strip3	Pick	7620	N7620	490706	493000	90	0	1	1	1	0	0	0	0	0	 	 	 
Strip3	PickDecision	7620	N7620	490706	493000	90	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	7621	N7621	490706	491400	90	0	1	0	0	0	0	0	0	0	 	 	 
WASTE_45_1	Pick	7630	N7630	619320	513290	0	0	1	1	1	0	0	0	0	0	 	 	 
WASTE_45_1	Drop	7630	N7630	619320	513290	0	0	1	1	1	0	0	0	0	0	 	 	 
WASTE_45_1	PickDecision	7630	N7630	619320	513290	0	0	1	1	1	0	0	0	0	0	 	 	 
WASTE_45_1	DropDecision	7630	N7630	619320	513290	0	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	7631	N7631	617720	513290	0	0	1	0	0	0	0	0	0	0	 	 	 
WASTE_45_7	Pick	7640	N7640	649880	513305	0	0	1	1	1	0	0	0	0	0	 	 	 
WASTE_45_7	Drop	7640	N7640	649880	513305	0	0	1	1	1	0	0	0	0	0	 	 	 
WASTE_45_7	PickDecision	7640	N7640	649880	513305	0	0	1	1	1	0	0	0	0	0	 	 	 
WASTE_45_7	DropDecision	7640	N7640	649880	513305	0	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	7641	N7641	648280	513305	0	0	1	0	0	0	0	0	0	0	 	 	 
WASTE_45_11	Pick	7650	N7650	670200	513303	0	0	1	1	1	0	0	0	0	0	 	 	 
WASTE_45_11	Drop	7650	N7650	670200	513303	0	0	1	1	1	0	0	0	0	0	 	 	 
WASTE_45_11	PickDecision	7650	N7650	670200	513303	0	0	1	1	1	0	0	0	0	0	 	 	 
WASTE_45_11	DropDecision	7650	N7650	670200	513303	0	0	1	1	1	0	0	0	0	0	 	 	 
NULL	NULL	7651	N7651	668300	513303	0	0	1	0	0	0	0	0	0	0	 	 	 
NULL	NULL	9000	N9000	493602	519202	-90	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	9012	N9012	546131	492881	-90	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	9013	N9013	546131	489586	-90	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	9014	N9014	511048	489700	90	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	9015	N9015	511048	493500	90	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	9020	N9020	514000	487522	180	0	1	1	0	0	0	0	0	0	 	 	 
Park_Queue_001	Park	9030	N9030	518849	487522	180	0	1	1	0	0	0	0	0	0	 	 	 
Park_Queue_002	Park	9030	N9030	518849	487522	180	0	1	1	0	0	0	0	0	0	 	 	 
Park_Queue_003	Park	9030	N9030	518849	487522	180	0	1	1	0	0	0	0	0	0	 	 	 
Park_Queue_004	Park	9030	N9030	518849	487522	180	0	1	1	0	0	0	0	0	0	 	 	 
Park_Queue_005	Park	9030	N9030	518849	487522	180	0	1	1	0	0	0	0	0	0	 	 	 
Park_Queue_006	Park	9030	N9030	518849	487522	180	0	1	1	0	0	0	0	0	0	 	 	 
Park_Queue_007	Park	9030	N9030	518849	487522	180	0	1	1	0	0	0	0	0	0	 	 	 
Park_Queue_008	Park	9030	N9030	518849	487522	180	0	1	1	0	0	0	0	0	0	 	 	 
Park_Queue_009	Park	9030	N9030	518849	487522	180	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	9040	N9040	522511	487522	180	0	1	1	0	0	0	0	0	0	 	 	 
NULL	NULL	9050	N9050	526172	487522	180	0	1	1	0	0	0	0	0	0	 	 	 
